SYMBOL	Ensembl_IDs	log2FoldChange	lfcSE	stat	pvalue	padj
GTPBP2	ENSG00000172432	0.669569859	0.216914149	3.086796603	0.00202326	0.013755508
CETN3	ENSG00000153140	0.669536755	0.25076847	2.669939945	0.007586481	0.036492707
PRRC1	ENSG00000164244	0.669430756	0.233615664	2.865521706	0.004163227	0.023214939
EIF4A1	ENSG00000161960	0.669255104	0.239888288	2.78986152	0.005273059	0.027736403
TNIP2	ENSG00000168884	0.66922167	0.256943861	2.604544303	0.009199653	0.042132477
RPN1	ENSG00000163902	0.669201029	0.213742692	3.130872099	0.00174288	0.012308117
FAM177A1	ENSG00000151327	0.669029934	0.221883934	3.015224771	0.002567889	0.016354237
LOC101927178	ENSG00000151327	0.669029934	0.221883934	3.015224771	0.002567889	0.016354237
RNF114	ENSG00000124226	0.668686219	0.213571858	3.130965967	0.001742324	0.012308117
DNAJA2	ENSG00000069345	0.668644822	0.230960653	2.895059453	0.003790867	0.021729469
MAP3K7	ENSG00000135341	0.667510746	0.228018037	2.927447127	0.003417572	0.020142612
VAT1L	ENSG00000171724	0.667494005	0.225975202	2.953837409	0.003138493	0.018909047
H2AZ1	ENSG00000164032	0.667034617	0.207501996	3.214593742	0.001306293	0.009852164
CGGBP1	ENSG00000163320	0.666793912	0.257253957	2.591967559	0.009542877	0.043299912
NOD2	ENSG00000167207	0.666528949	0.263293898	2.531501691	0.011357527	0.049195058
NARS2	ENSG00000137513	0.66631309	0.217964337	3.056982163	0.002235776	0.014841274
OCIAD1	ENSG00000109180	0.666269173	0.23193574	2.872645552	0.004070505	0.022826519
AGA	ENSG00000038002	0.666161799	0.232055277	2.870703079	0.0040956	0.022919035
KIFC1	ENSG00000237649	0.665797173	0.230598505	2.887257112	0.003886165	0.022081102
ADIPOR1	ENSG00000159346	0.665762791	0.194555424	3.42196983	0.000621692	0.00556905
POLR2F	ENSG00000100142	0.665394868	0.249528574	2.666607908	0.0076621	0.036756047
SLC35A5	ENSG00000138459	0.665232178	0.260052872	2.558065103	0.010525638	0.046422124
SLC39A14	ENSG00000104635	0.665081113	0.210064521	3.166080172	0.001545082	0.011196803
SEC61B	ENSG00000106803	0.66502717	0.23327337	2.850849076	0.004360266	0.023990422
TMEM141	ENSG00000244187	0.664894652	0.257027696	2.586859941	0.009685495	0.043777054
TRIM2	ENSG00000109654	0.663561115	0.234466485	2.830089406	0.0046535	0.025207749
S100A13	ENSG00000189171	0.66322032	0.216238038	3.067084431	0.002161578	0.014483908
YWHAH	ENSG00000128245	0.662125202	0.201471775	3.286441498	0.001014618	0.008072263
GBA	ENSG00000177628	0.661931226	0.217068106	3.049417246	0.002292858	0.015088185
C2orf49	ENSG00000135974	0.661913341	0.237267143	2.789738742	0.005275059	0.027736403
PCMT1	ENSG00000120265	0.66190376	0.26006675	2.545130281	0.010923697	0.047765621
BCL7B	ENSG00000106635	0.661901589	0.226346173	2.924288843	0.003452442	0.020274636
PLA2G15	ENSG00000103066	0.661773544	0.248562784	2.662399952	0.007758563	0.037112784
E2F6	ENSG00000169016	0.660859028	0.235556091	2.805527235	0.005023434	0.026715747
APOBEC3F	ENSG00000128394	0.660386798	0.256501573	2.574591613	0.01003585	0.04485682
ZNHIT3	ENSG00000273611	0.660128792	0.25606707	2.577952688	0.00993876	0.044567783
C1orf43	ENSG00000143612	0.659443204	0.207455677	3.178718531	0.001479277	0.010819825
PHB	ENSG00000167085	0.658431221	0.253690822	2.595408124	0.009447866	0.042999248
TNFRSF12A	ENSG00000006327	0.658343072	0.25273974	2.604826103	0.00919209	0.042110684
AHCYL2	ENSG00000158467	0.658208614	0.194964926	3.376036027	0.000735383	0.006340449
CYC1	ENSG00000179091	0.6579799	0.254674881	2.583607372	0.009777303	0.044078227
RBM4	ENSG00000173933	0.656996584	0.204140731	3.218351286	0.001289298	0.009743361
PPP2R2A	ENSG00000221914	0.65687056	0.240913178	2.726586254	0.006399322	0.031915289
CDC14A	ENSG00000079335	0.656718737	0.24278681	2.704919341	0.006832098	0.033602465
KATNBL1	ENSG00000134152	0.655379527	0.256796046	2.552140259	0.010706341	0.047027737
TM9SF3	ENSG00000077147	0.654358776	0.259068942	2.525809429	0.011543208	0.049781451
OTULIN	ENSG00000154124	0.654321109	0.230074501	2.843953178	0.00445576	0.024399589
RNASEH1-AS1	ENSG00000234171	0.653936782	0.238879416	2.737518336	0.006190467	0.031106126
POP7	ENSG00000172336	0.653828109	0.255451844	2.559496531	0.01048239	0.046276215
SLC52A2	ENSG00000185803	0.653311826	0.232265373	2.812781854	0.004911496	0.026293574
SLC30A5	ENSG00000145740	0.653076895	0.218266818	2.992103427	0.002770624	0.017278065
NAALADL2	ENSG00000177694	0.652905021	0.239741277	2.723373418	0.006461897	0.032149881
SRSF3	ENSG00000112081	0.652685082	0.235662122	2.769579923	0.005612863	0.029053282
NTAN1	ENSG00000157045	0.652676835	0.237604555	2.746903711	0.006016079	0.030532441
TM9SF2	ENSG00000125304	0.652598841	0.254054473	2.568735885	0.010207022	0.04536636
ELMOD2	ENSG00000179387	0.652493847	0.254235157	2.566497309	0.010273142	0.045575208
ALOX5	ENSG00000012779	0.652387074	0.232748532	2.802969656	0.005063443	0.026884557
PUS3	ENSG00000110060	0.652319309	0.243950255	2.673984945	0.007495582	0.036175831
CLP1	ENSG00000172409	0.651985905	0.222187056	2.934400936	0.003341922	0.019809592
ZDHHC21	ENSG00000175893	0.651695932	0.246048181	2.64865169	0.008081357	0.038139717
TEX264	ENSG00000164081	0.65165709	0.250010679	2.60651702	0.009146828	0.041933554
FGD2	ENSG00000146192	0.651006278	0.255448221	2.548486245	0.010819155	0.04742261
RAD23B	ENSG00000119318	0.650989207	0.233825851	2.784077136	0.005368027	0.028114823
NFKBIL1	ENSG00000204498	0.650573865	0.224964637	2.891893916	0.003829272	0.021850563
YIF1B	ENSG00000167645	0.649763006	0.22460724	2.892885409	0.003817205	0.021809043
WASL	ENSG00000106299	0.649662175	0.24422884	2.660055119	0.007812786	0.037313186
CALHM2	ENSG00000138172	0.649379104	0.22376942	2.902001099	0.003707872	0.021351224
ZNF207	ENSG00000010244	0.649157563	0.236221273	2.748091036	0.005994336	0.030462845
BNIP3	ENSG00000176171	0.648553833	0.220045442	2.94736317	0.003204966	0.019197744
MAX	ENSG00000125952	0.648302493	0.206515016	3.139251106	0.001693802	0.012025246
NEDD8	ENSG00000129559	0.647687566	0.238426546	2.716507772	0.006597465	0.032660176
PPP3CC	ENSG00000120910	0.646838757	0.242576798	2.66653185	0.007663834	0.036756047
SINHCAF	ENSG00000139146	0.646305867	0.23837209	2.711331968	0.00670135	0.033060433
MOB3C	ENSG00000142961	0.646043511	0.194092126	3.328540545	0.000873023	0.007223634
ADH5	ENSG00000197894	0.644853017	0.224340193	2.874442645	0.004047413	0.022726045
WAPL	ENSG00000062650	0.643072229	0.22878142	2.810858624	0.004940949	0.026384971
COMMD9	ENSG00000110442	0.642779629	0.211766002	3.035329678	0.002402729	0.015559293
GNPNAT1	ENSG00000100522	0.642504229	0.226173813	2.84075429	0.004500697	0.024578905
THBS1	ENSG00000137801	0.642339216	0.225359235	2.850290187	0.004367936	0.024009407
ZNF486	ENSG00000256229	0.642022349	0.237563899	2.70252489	0.006881503	0.033814207
DPH3	ENSG00000154813	0.641881503	0.235992878	2.719918964	0.006529792	0.032412429
C17orf49	ENSG00000258315	0.641677793	0.24775366	2.589983108	0.009598064	0.043483757
MED19	ENSG00000156603	0.641279638	0.223884847	2.864328006	0.00417895	0.023257033
SELENOI	ENSG00000138018	0.640126901	0.21357049	2.997262869	0.002724157	0.017056697
SPCS3	ENSG00000129128	0.639800026	0.23896069	2.677427926	0.007418981	0.035884159
APEX1	ENSG00000100823	0.639692003	0.22839903	2.800764976	0.005098163	0.027034464
ENY2	ENSG00000120533	0.639576988	0.241542158	2.647889682	0.008099595	0.038217866
AOX1	ENSG00000138356	0.639165254	0.24349816	2.624928478	0.008666717	0.040267772
IDH2	ENSG00000182054	0.638817836	0.221275261	2.886982637	0.003889557	0.022089345
KCNJ15	ENSG00000157551	0.638469304	0.218964593	2.915856376	0.003547137	0.020670748
HSPA14	ENSG00000187522	0.638147238	0.231947834	2.751253282	0.005936772	0.030271686
PCCB	ENSG00000114054	0.637718558	0.212934853	2.99489985	0.00274535	0.017158058
EBP	ENSG00000147155	0.637597301	0.242088809	2.633733062	0.008445185	0.039488354
CPEB3	ENSG00000107864	0.637536309	0.249751436	2.552683252	0.010689666	0.046963555
PRMT6	ENSG00000198890	0.637495941	0.20588347	3.096392063	0.001958912	0.013418221
MAPRE1	ENSG00000101367	0.637181207	0.251861843	2.529883836	0.01141003	0.049342822
LATS1	ENSG00000131023	0.637030827	0.224021343	2.843616675	0.004460468	0.024411917
E2F5	ENSG00000133740	0.636224743	0.2247027	2.83140676	0.004634374	0.025122083
IPO7	ENSG00000205339	0.636110387	0.250825503	2.536067427	0.011210515	0.048652225
PIGW	ENSG00000277161	0.635810821	0.251279919	2.530289022	0.01139686	0.049313215
GABARAPL2	ENSG00000034713	0.635682976	0.203186703	3.128565829	0.001756617	0.012375149
TXNL1	ENSG00000091164	0.6354752	0.236093362	2.69162671	0.007110448	0.034645577
MRPL50	ENSG00000136897	0.635421028	0.232566439	2.732212919	0.006291047	0.031492591
MPV17L2	ENSG00000254858	0.634600729	0.250862205	2.529678514	0.011416708	0.049357476
GATB	ENSG00000059691	0.634472678	0.23928813	2.651500841	0.008013491	0.037929526
SLC9A9	ENSG00000181804	0.634300188	0.247566816	2.562137358	0.010403017	0.046023997
ZCRB1	ENSG00000139168	0.634113363	0.242838089	2.611259901	0.009020931	0.041481702
APPBP2	ENSG00000062725	0.633748356	0.247148934	2.564236651	0.010340302	0.04579995
IDE	ENSG00000119912	0.633549473	0.218268163	2.902619716	0.003700557	0.021334392
MTCH2	ENSG00000109919	0.633495669	0.230403534	2.749505003	0.005968535	0.030392796
CLN5	ENSG00000102805	0.633347472	0.225488059	2.808784978	0.004972885	0.026509062
CLTA	ENSG00000122705	0.632602301	0.207000757	3.056038582	0.002242824	0.014862055
GRB2	ENSG00000177885	0.632514733	0.216320804	2.923966265	0.003456022	0.020285192
CORO1B	ENSG00000172725	0.632368285	0.217905508	2.902029828	0.003707532	0.021351224
UBXN6	ENSG00000167671	0.63154873	0.211505912	2.985962534	0.002826873	0.017518453
EEF1D	ENSG00000104529	0.630973396	0.228810778	2.757620956	0.005822367	0.02983314
OSMR	ENSG00000145623	0.630839014	0.222012196	2.841461083	0.004490733	0.024542154
KLF10	ENSG00000155090	0.630467579	0.240376472	2.622833986	0.008720175	0.040408923
TOMM70	ENSG00000154174	0.629760357	0.237453558	2.65214117	0.007998309	0.037873417
ASCC3	ENSG00000112249	0.628993708	0.239734076	2.623714232	0.008697673	0.040353939
NDFIP1	ENSG00000131507	0.628206049	0.236494667	2.656322259	0.007899808	0.0375745
WSB2	ENSG00000176871	0.627889035	0.216635114	2.898371471	0.00375106	0.021556317
CREBL2	ENSG00000111269	0.62721466	0.241135897	2.601083735	0.009292977	0.042445891
ENSA	ENSG00000143420	0.626751166	0.22253646	2.816397663	0.004856551	0.026071891
MTRR	ENSG00000124275	0.626413451	0.220669938	2.83868957	0.00452992	0.024698016
TRIAP1	ENSG00000170855	0.626319585	0.234667909	2.668961377	0.00760862	0.036568287
ZBTB11	ENSG00000066422	0.6261544	0.23557815	2.657947689	0.007861809	0.037460856
SLC46A3	ENSG00000139508	0.626009432	0.244475968	2.560617457	0.010448634	0.046169942
CIAPIN1	ENSG00000005194	0.625444867	0.216767659	2.885323715	0.003910114	0.022178422
BFAR	ENSG00000103429	0.625327408	0.21372792	2.925810566	0.003435601	0.020204369
MRPL37	ENSG00000116221	0.625314794	0.220336742	2.837996003	0.004539775	0.024738894
ERCC8	ENSG00000049167	0.625304422	0.247170615	2.529849354	0.011411151	0.049342822
RWDD4	ENSG00000182552	0.624889674	0.238870432	2.616019353	0.008896152	0.041037698
ZNF283	ENSG00000167637	0.624837493	0.239455101	2.609414002	0.009069744	0.041655672
PSME3IP1	ENSG00000172775	0.624185905	0.230968413	2.702473015	0.006882577	0.033814207
PGM2L1	ENSG00000165434	0.624011943	0.232984115	2.678345446	0.007398687	0.035801214
METTL14	ENSG00000145388	0.623175923	0.235229332	2.649227106	0.00806761	0.038098534
COX16	ENSG00000133983	0.622207817	0.218142251	2.852303098	0.004340369	0.023915634
ATG4A	ENSG00000101844	0.622184638	0.244958487	2.539959509	0.01108653	0.048333304
TUBA1B	ENSG00000123416	0.621649724	0.237259682	2.620123732	0.008789787	0.040673537
RPL36A	ENSG00000241343	0.621595058	0.238181267	2.609756278	0.009060675	0.04163082
BZW1	ENSG00000082153	0.62153996	0.235395048	2.640412217	0.008280524	0.038894199
CUL4B	ENSG00000158290	0.621303407	0.228884557	2.71448374	0.006637916	0.032831865
RIOK2	ENSG00000058729	0.62104159	0.232363156	2.672719728	0.007523908	0.036283729
ALG1	ENSG00000033011	0.619822346	0.228219706	2.715901955	0.006609549	0.032712883
GOLPH3	ENSG00000113384	0.619740937	0.198845373	3.1166978	0.001828889	0.012738428
TXNL4B	ENSG00000140830	0.619475323	0.223803259	2.767945949	0.005641081	0.029142598
ELP6	ENSG00000163832	0.619199557	0.242468025	2.553736962	0.010657373	0.046866911
GRN	ENSG00000030582	0.61864797	0.18964267	3.26217708	0.001105601	0.008624291
TRANK1	ENSG00000168016	0.618427675	0.232612869	2.658613334	0.007846296	0.037422733
ZSWIM3	ENSG00000132801	0.61791647	0.22930778	2.694703472	0.00704513	0.034453955
CCZ1	ENSG00000122674	0.617799299	0.231867964	2.664444406	0.007711561	0.036930477
FLOT1	ENSG00000137312	0.617797445	0.223893123	2.759340868	0.005791809	0.02973233
PTS	ENSG00000150787	0.617547928	0.224652424	2.748903923	0.005979491	0.030421362
FAM220A	ENSG00000178397	0.617536954	0.233987092	2.6391924	0.00831038	0.038986165
NUDT15	ENSG00000136159	0.617166261	0.219374378	2.813301476	0.004903565	0.026262343
NDUFB10	ENSG00000140990	0.617150968	0.232526024	2.654115693	0.007951656	0.037738864
BRI3	ENSG00000164713	0.616891023	0.202123638	3.052047894	0.002272858	0.015013001
GTF2B	ENSG00000137947	0.616690823	0.240089744	2.568584617	0.010211478	0.045370615
PITPNB	ENSG00000180957	0.616311411	0.238933797	2.579423329	0.009896542	0.044444901
DCAF12	ENSG00000198876	0.616081453	0.198528482	3.103239629	0.001914146	0.013179004
SMS	ENSG00000102172	0.616047704	0.219329735	2.808774216	0.004973051	0.026509062
SLC38A2	ENSG00000134294	0.616036903	0.234451092	2.62757106	0.008599688	0.040021692
PRKAR1A	ENSG00000108946	0.615827963	0.216405168	2.845717444	0.004431149	0.024292347
FUBP1	ENSG00000162613	0.614722274	0.228275761	2.692893333	0.007083493	0.034590303
ADPGK	ENSG00000159322	0.614610778	0.221682393	2.772483505	0.005563034	0.028863865
ALG2	ENSG00000119523	0.614126872	0.211257691	2.907003619	0.00364909	0.021113518
SFTPD	ENSG00000133661	0.613887616	0.241802202	2.538800769	0.011123315	0.048401623
HSD17B10	ENSG00000072506	0.613189883	0.240948067	2.544904759	0.010930755	0.047782954
PPT1	ENSG00000131238	0.613045861	0.240560337	2.548407897	0.010821586	0.047424131
PEX13	ENSG00000162928	0.612692645	0.206072842	2.973184815	0.002947269	0.018038651
HDGF	ENSG00000143321	0.612446967	0.234207313	2.614977985	0.008923321	0.041124241
NDUFB4	ENSG00000065518	0.612216501	0.223881167	2.734560069	0.00624637	0.031344768
CEP57	ENSG00000166037	0.611787717	0.215732528	2.835862174	0.004570216	0.024869057
SMAD1	ENSG00000170365	0.611606874	0.200680355	3.047666898	0.002306254	0.015154433
LSM12	ENSG00000161654	0.61057683	0.224887945	2.715026944	0.006627038	0.032785185
CMC2	ENSG00000103121	0.609311396	0.233658226	2.607703597	0.009115185	0.041813751
HOOK1	ENSG00000134709	0.609042986	0.230185401	2.64588016	0.008147868	0.038421745
KIF23	ENSG00000137807	0.608616343	0.238960549	2.546932306	0.010867451	0.047561031
ZBTB24	ENSG00000112365	0.608260751	0.218421699	2.784800021	0.005356074	0.02806514
PSMD11	ENSG00000108671	0.607811138	0.227097767	2.676429392	0.007441124	0.035974735
NRBP1	ENSG00000115216	0.607525914	0.202597705	2.998681121	0.002711509	0.016996278
AFTPH	ENSG00000119844	0.606984256	0.229061961	2.649869288	0.008052292	0.038049879
PTGES3	ENSG00000110958	0.602998562	0.204722117	2.945449037	0.003224863	0.019291544
METRNL	ENSG00000176845	0.602615797	0.205344419	2.934658755	0.003339147	0.019798297
EPC2	ENSG00000135999	0.601730659	0.236970391	2.53926517	0.011108559	0.048365154
CSTF2T	ENSG00000177613	0.601456063	0.212587869	2.829211587	0.004666284	0.025240958
GJA4	ENSG00000187513	0.601359561	0.218254193	2.755317337	0.005863523	0.029985514
MIA2	ENSG00000150527	0.601139962	0.228433131	2.631579577	0.008498896	0.0396687
NRROS	ENSG00000174004	0.60100509	0.234537741	2.562509072	0.010391887	0.045992638
ACSL5	ENSG00000197142	0.600931397	0.232974834	2.579383308	0.009897689	0.044444901
CHPT1	ENSG00000111666	0.600758942	0.220917423	2.719382355	0.006540396	0.032455305
SLC33A1	ENSG00000169359	0.60070771	0.226145207	2.656292026	0.007900517	0.0375745
PPP2CA	ENSG00000113575	0.600698728	0.219357649	2.738444419	0.006173059	0.031078029
SEPHS2	ENSG00000179918	0.600305178	0.207789422	2.889007401	0.0038646	0.022002506
GTSE1	ENSG00000075218	0.600066464	0.230119709	2.607627421	0.009117213	0.041814629
RNF8	ENSG00000112130	0.599915558	0.206322319	2.907661952	0.003641417	0.021082272
ACADM	ENSG00000117054	0.599383812	0.207112889	2.893995713	0.003803734	0.021775801
MFSD5	ENSG00000182544	0.598253648	0.207056933	2.889319568	0.003860765	0.02198774
STK39	ENSG00000198648	0.597749258	0.229033658	2.609875172	0.009057527	0.041624757
OGFR	ENSG00000060491	0.595569112	0.218667181	2.723632826	0.006456825	0.032131666
PRDX1	ENSG00000117450	0.594847377	0.235246771	2.528610163	0.011451514	0.049470368
ADSS2	ENSG00000035687	0.594706032	0.214745485	2.7693529	0.005616776	0.029061194
NUP50	ENSG00000093000	0.594227846	0.20435398	2.907835935	0.003639392	0.021082272
CCDC6	ENSG00000108091	0.593926516	0.199681923	2.974362954	0.002935976	0.017985462
EVA1B	ENSG00000142694	0.593714469	0.223610976	2.655122211	0.007927968	0.037648271
ZNF28	ENSG00000198538	0.592754412	0.214352232	2.765328851	0.005686544	0.029291722
CAND1	ENSG00000111530	0.592011637	0.229097152	2.584107363	0.00976314	0.044032063
RABAC1	ENSG00000105404	0.591906916	0.230629519	2.566483767	0.010273543	0.045575208
PRKAG1	ENSG00000181929	0.591864986	0.225655414	2.62287076	0.008719234	0.040408923
RPL10	ENSG00000147403	0.591716331	0.202476836	2.92239025	0.00347356	0.020330464
MARCHF5	ENSG00000198060	0.591656316	0.219567672	2.69464221	0.007046425	0.034453955
RARRES2	ENSG00000106538	0.590713447	0.205242657	2.878122198	0.004000501	0.022556208
SLC39A1	ENSG00000143570	0.590437815	0.211353755	2.793599834	0.005212494	0.027515487
YIPF2	ENSG00000130733	0.590054063	0.228713927	2.579878145	0.009883518	0.044407549
COX11	ENSG00000166260	0.587611826	0.223785943	2.625776302	0.008645161	0.040208655
DIABLO	ENSG00000184047	0.587405632	0.204384646	2.874020348	0.004052829	0.022744202
ATG5	ENSG00000057663	0.587046703	0.226493265	2.591894744	0.009544897	0.043299912
NA	ENSG00000260914	0.58624153	0.226921918	2.583450443	0.009781752	0.044080823
MRPL44	ENSG00000135900	0.585778881	0.208272495	2.81255996	0.004914886	0.026293574
MKI67	ENSG00000148773	0.585695351	0.22754814	2.573940407	0.010054759	0.044902183
DMAC1	ENSG00000137038	0.585281943	0.218007714	2.684684561	0.007259829	0.035279296
WTAP	ENSG00000146457	0.584826874	0.21998496	2.658485719	0.007849268	0.037424598
ALKBH1	ENSG00000100601	0.58474466	0.223266709	2.619040976	0.008817736	0.040753484
KDSR	ENSG00000119537	0.583848574	0.231050527	2.526930285	0.011506434	0.049660495
ATP6V1C1	ENSG00000155097	0.583644106	0.225569908	2.587420063	0.009669763	0.043731998
XRN2	ENSG00000088930	0.582853602	0.219854866	2.65108348	0.008023401	0.037944868
HYLS1	ENSG00000198331	0.582746848	0.229684295	2.537164537	0.011175442	0.048544924
SNX7	ENSG00000162627	0.582652031	0.208872408	2.789511724	0.005278759	0.027749446
NAGK	ENSG00000124357	0.582485475	0.222484455	2.618095164	0.008842214	0.040833126
RPL23	ENSG00000125691	0.582114618	0.218286065	2.666751168	0.007658835	0.036755305
ZNF330	ENSG00000109445	0.581931708	0.205272278	2.83492595	0.004583631	0.024912275
SEC23B	ENSG00000101310	0.581919255	0.21251494	2.738251033	0.006176691	0.031083809
